날짜,지역명,지표,거래구분,값
2024-01-22,강원,가격지수,매매,100.688
2024-01-29,강원,가격지수,매매,100.7094
2024-02-05,강원,가격지수,매매,100.7266
2024-02-12,강원,가격지수,매매,100.7392
2024-02-19,강원,가격지수,매매,100.7823
2024-02-26,강원,가격지수,매매,100.8225
2024-03-04,강원,가격지수,매매,100.8786
2024-03-11,강원,가격지수,매매,100.905
2024-03-18,강원,가격지수,매매,100.913
2024-03-25,강원,가격지수,매매,100.8637
2024-04-01,강원,가격지수,매매,100.8479
2024-04-08,강원,가격지수,매매,100.8283
2024-04-15,강원,가격지수,매매,100.8652
2024-04-22,강원,가격지수,매매,100.8762
2024-04-29,강원,가격지수,매매,100.9004
2024-05-06,강원,가격지수,매매,100.9135
2024-05-13,강원,가격지수,매매,100.912
2024-05-20,강원,가격지수,매매,100.9989
2024-05-27,강원,가격지수,매매,101.0283
2024-06-03,강원,가격지수,매매,101.0515
2024-06-10,강원,가격지수,매매,101.0351
2024-06-17,강원,가격지수,매매,101.0796
2024-06-24,강원,가격지수,매매,101.0307
2024-07-01,강원,가격지수,매매,101.0634
2024-07-08,강원,가격지수,매매,101.0828
2024-07-15,강원,가격지수,매매,101.0939
2024-07-22,강원,가격지수,매매,101.1226
2024-07-29,강원,가격지수,매매,101.1624
2024-08-05,강원,가격지수,매매,101.209
2024-08-12,강원,가격지수,매매,101.284
2024-08-19,강원,가격지수,매매,101.3122
2024-08-26,강원,가격지수,매매,101.3239
2024-09-02,강원,가격지수,매매,101.3342
2024-09-09,강원,가격지수,매매,101.3438
2024-09-16,강원,가격지수,매매,101.3209
2024-09-23,강원,가격지수,매매,101.3366
2024-09-30,강원,가격지수,매매,101.3362
2024-10-07,강원,가격지수,매매,101.3059
2024-10-14,강원,가격지수,매매,101.2982
2024-10-21,강원,가격지수,매매,101.2892
2024-10-28,강원,가격지수,매매,101.2362
2024-11-04,강원,가격지수,매매,101.2274
2024-11-11,강원,가격지수,매매,101.1968
2024-11-18,강원,가격지수,매매,101.1557
2024-11-25,강원,가격지수,매매,101.0742
2024-12-02,강원,가격지수,매매,101.0613
2024-12-09,강원,가격지수,매매,101.0522
2024-12-16,강원,가격지수,매매,101.0287
2024-12-23,강원,가격지수,매매,101.0151
2024-12-30,강원,가격지수,매매,101.0025
2025-01-06,강원,가격지수,매매,101.0071
2025-01-13,강원,가격지수,매매,100.9331
2025-01-20,강원,가격지수,매매,100.873
2025-02-03,강원,가격지수,매매,100.8528
2025-02-10,강원,가격지수,매매,100.7698
2025-02-17,강원,가격지수,매매,100.7543
2025-02-24,강원,가격지수,매매,100.7599
2025-03-03,강원,가격지수,매매,100.7719
2025-03-10,강원,가격지수,매매,100.7351
2025-03-17,강원,가격지수,매매,100.7378
2025-03-24,강원,가격지수,매매,100.6981
2025-03-31,강원,가격지수,매매,100.6881
2025-04-07,강원,가격지수,매매,100.6534
2025-04-14,강원,가격지수,매매,100.6351
2025-04-21,강원,가격지수,매매,100.5539
2025-04-28,강원,가격지수,매매,100.4785
2025-05-05,강원,가격지수,매매,100.4541
2025-05-12,강원,가격지수,매매,100.439
2025-05-19,강원,가격지수,매매,100.4178
2025-05-26,강원,가격지수,매매,100.3914
2025-06-02,강원,가격지수,매매,100.3823
2025-06-09,강원,가격지수,매매,100.401
2025-06-16,강원,가격지수,매매,100.3679
2025-06-23,강원,가격지수,매매,100.3586
2025-06-30,강원,가격지수,매매,100.337
2025-07-07,강원,가격지수,매매,100.3017
2025-07-14,강원,가격지수,매매,100.2771
2025-07-21,강원,가격지수,매매,100.2242
2025-07-28,강원,가격지수,매매,100.1552
2025-08-04,강원,가격지수,매매,100.0979
2025-08-11,강원,가격지수,매매,100.0831
2025-08-18,강원,가격지수,매매,100.0375
2025-08-25,강원,가격지수,매매,99.9618
2025-09-01,강원,가격지수,매매,99.9336
2025-09-08,강원,가격지수,매매,99.9188
2025-09-15,강원,가격지수,매매,99.9253
2025-09-22,강원,가격지수,매매,99.9314
2025-09-29,강원,가격지수,매매,99.9264
2025-10-13,강원,가격지수,매매,99.9123
2025-10-20,강원,가격지수,매매,99.8874
2025-10-27,강원,가격지수,매매,99.9065
2025-11-03,강원,가격지수,매매,99.9003
2025-11-10,강원,가격지수,매매,99.8584
2025-11-17,강원,가격지수,매매,99.8398
2025-11-24,강원,가격지수,매매,99.833
2025-12-01,강원,가격지수,매매,99.845
2025-12-08,강원,가격지수,매매,99.8673
2025-12-15,강원,가격지수,매매,99.8797
2025-12-22,강원,가격지수,매매,99.9038
2025-12-29,강원,가격지수,매매,99.9207
2026-01-05,강원,가격지수,매매,99.9307
2026-01-12,강원,가격지수,매매,99.9606
2026-01-19,강원,가격지수,매매,99.9706
2026-01-26,강원,가격지수,매매,99.9862
2026-02-02,강원,가격지수,매매,100.0
2026-02-09,강원,가격지수,매매,100.057
2026-02-16,강원,가격지수,매매,100.0689
2026-02-23,강원,가격지수,매매,100.0859
2026-03-02,강원,가격지수,매매,100.1018
2026-03-09,강원,가격지수,매매,100.0585
2026-03-16,강원,가격지수,매매,100.0545
2026-03-23,강원,가격지수,매매,100.0589
2026-03-30,강원,가격지수,매매,100.0822
2026-04-06,강원,가격지수,매매,100.0909
2026-04-13,강원,가격지수,매매,100.0539
2026-04-20,강원,가격지수,매매,100.0383
2026-04-27,강원,가격지수,매매,100.0453
2026-05-04,강원,가격지수,매매,99.9906
2026-05-11,강원,가격지수,매매,99.9466
2026-05-18,강원,가격지수,매매,99.9123
2026-05-25,강원,가격지수,매매,99.8953
2026-06-01,강원,가격지수,매매,99.8986
2026-06-08,강원,가격지수,매매,99.9247
2026-06-15,강원,가격지수,매매,99.9116
2026-06-22,강원,가격지수,매매,99.8526
2012-05-07,경기,가격지수,매매,78.4917
2012-05-14,경기,가격지수,매매,78.335
2012-05-21,경기,가격지수,매매,78.2486
2012-05-28,경기,가격지수,매매,78.1519
2012-06-04,경기,가격지수,매매,78.0532
2012-06-11,경기,가격지수,매매,77.9154
2012-06-18,경기,가격지수,매매,77.8293
2012-06-25,경기,가격지수,매매,77.6748
2012-07-02,경기,가격지수,매매,77.5812
2012-07-09,경기,가격지수,매매,77.3855
2012-07-16,경기,가격지수,매매,77.2742
2012-07-23,경기,가격지수,매매,77.1477
2012-07-30,경기,가격지수,매매,77.0507
2012-08-06,경기,가격지수,매매,76.864
2012-08-13,경기,가격지수,매매,76.6978
2012-08-20,경기,가격지수,매매,76.6103
2012-08-27,경기,가격지수,매매,76.4739
2012-09-03,경기,가격지수,매매,76.3028
2012-09-10,경기,가격지수,매매,76.0977
2012-09-17,경기,가격지수,매매,75.9615
2012-09-24,경기,가격지수,매매,75.8576
2012-10-01,경기,가격지수,매매,75.7925
2012-10-08,경기,가격지수,매매,75.7059
2012-10-15,경기,가격지수,매매,75.5906
2012-10-22,경기,가격지수,매매,75.5126
2012-10-29,경기,가격지수,매매,75.4579
2012-11-05,경기,가격지수,매매,75.3548
2012-11-12,경기,가격지수,매매,75.2558
2012-11-19,경기,가격지수,매매,75.1731
2012-11-26,경기,가격지수,매매,75.0871
2012-12-03,경기,가격지수,매매,74.9498
2012-12-10,경기,가격지수,매매,74.8183
2012-12-17,경기,가격지수,매매,74.7203
2012-12-24,경기,가격지수,매매,74.6467
2012-12-31,경기,가격지수,매매,74.5057
2013-01-07,경기,가격지수,매매,74.3618
2013-01-14,경기,가격지수,매매,74.2156
2013-01-21,경기,가격지수,매매,74.1203
2013-01-28,경기,가격지수,매매,74.0072
2013-02-04,경기,가격지수,매매,73.9321
2013-02-11,경기,가격지수,매매,73.854
2013-02-18,경기,가격지수,매매,73.8109
2013-02-25,경기,가격지수,매매,73.7621
2013-03-04,경기,가격지수,매매,73.6909
2013-03-11,경기,가격지수,매매,73.6333
2013-03-18,경기,가격지수,매매,73.5666
2013-03-25,경기,가격지수,매매,73.5191
2013-04-01,경기,가격지수,매매,73.515
2013-04-08,경기,가격지수,매매,73.5443
2013-04-15,경기,가격지수,매매,73.6356
2013-04-22,경기,가격지수,매매,73.7031
2013-04-29,경기,가격지수,매매,73.7772
2013-05-06,경기,가격지수,매매,73.8456
2013-05-13,경기,가격지수,매매,73.9171
2013-05-20,경기,가격지수,매매,73.968
2013-05-27,경기,가격지수,매매,74.0069
2013-06-03,경기,가격지수,매매,74.0311
2013-06-10,경기,가격지수,매매,74.051
2013-06-17,경기,가격지수,매매,74.0374
2013-06-24,경기,가격지수,매매,74.0332
2013-07-01,경기,가격지수,매매,73.9777
2013-07-08,경기,가격지수,매매,73.9101
2013-07-15,경기,가격지수,매매,73.8714
2013-07-22,경기,가격지수,매매,73.8254
2013-07-29,경기,가격지수,매매,73.7825
2013-08-05,경기,가격지수,매매,73.7314
2013-08-12,경기,가격지수,매매,73.6882
2013-08-19,경기,가격지수,매매,73.6658
2013-08-26,경기,가격지수,매매,73.6471
2013-09-02,경기,가격지수,매매,73.6787
2013-09-09,경기,가격지수,매매,73.7281
2013-09-16,경기,가격지수,매매,73.7575
2013-09-23,경기,가격지수,매매,73.8056
2013-09-30,경기,가격지수,매매,73.8836
2013-10-07,경기,가격지수,매매,74.0279
2013-10-14,경기,가격지수,매매,74.1265
2013-10-21,경기,가격지수,매매,74.1685
2013-10-28,경기,가격지수,매매,74.2339
2013-11-04,경기,가격지수,매매,74.2815
2013-11-11,경기,가격지수,매매,74.3267
2013-11-18,경기,가격지수,매매,74.3659
2013-11-25,경기,가격지수,매매,74.4031
2013-12-02,경기,가격지수,매매,74.4356
2013-12-09,경기,가격지수,매매,74.4852
2013-12-16,경기,가격지수,매매,74.5069
2013-12-23,경기,가격지수,매매,74.5527
2013-12-30,경기,가격지수,매매,74.6034
2014-01-06,경기,가격지수,매매,74.6818
2014-01-13,경기,가격지수,매매,74.782
2014-01-20,경기,가격지수,매매,74.8681
2014-01-27,경기,가격지수,매매,74.9377
2014-02-03,경기,가격지수,매매,75.0101
2014-02-10,경기,가격지수,매매,75.104
2014-02-17,경기,가격지수,매매,75.2079
2014-02-24,경기,가격지수,매매,75.3188
2014-03-03,경기,가격지수,매매,75.4402
2014-03-10,경기,가격지수,매매,75.5608
2014-03-17,경기,가격지수,매매,75.6047
2014-03-24,경기,가격지수,매매,75.5916
2014-03-31,경기,가격지수,매매,75.5836
2014-04-07,경기,가격지수,매매,75.5552
2014-04-14,경기,가격지수,매매,75.5266
2014-04-21,경기,가격지수,매매,75.4866
2014-04-28,경기,가격지수,매매,75.4591
2014-05-05,경기,가격지수,매매,75.4368
2014-05-12,경기,가격지수,매매,75.4242
2014-05-19,경기,가격지수,매매,75.4055
2014-05-26,경기,가격지수,매매,75.3788
2014-06-02,경기,가격지수,매매,75.3579
2014-06-09,경기,가격지수,매매,75.3571
2014-06-16,경기,가격지수,매매,75.3537
2014-06-23,경기,가격지수,매매,75.3305
2014-06-30,경기,가격지수,매매,75.3124
2014-07-07,경기,가격지수,매매,75.3148
2014-07-14,경기,가격지수,매매,75.3275
2014-07-21,경기,가격지수,매매,75.3434
2014-07-28,경기,가격지수,매매,75.3834
2014-08-04,경기,가격지수,매매,75.4079
2014-08-11,경기,가격지수,매매,75.4508
2014-08-18,경기,가격지수,매매,75.5303
2014-08-25,경기,가격지수,매매,75.6612
2014-09-01,경기,가격지수,매매,75.777
2014-09-08,경기,가격지수,매매,75.8725
2014-09-15,경기,가격지수,매매,75.9848
2014-09-22,경기,가격지수,매매,76.089
2014-09-29,경기,가격지수,매매,76.1957
2014-10-06,경기,가격지수,매매,76.2945
2014-10-13,경기,가격지수,매매,76.3974
2014-10-20,경기,가격지수,매매,76.4616
2014-10-27,경기,가격지수,매매,76.5405
2014-11-03,경기,가격지수,매매,76.6087
2014-11-10,경기,가격지수,매매,76.6614
2014-11-17,경기,가격지수,매매,76.7142
2014-11-24,경기,가격지수,매매,76.7623
2014-12-01,경기,가격지수,매매,76.8024
2014-12-08,경기,가격지수,매매,76.8431
2014-12-15,경기,가격지수,매매,76.8685
2014-12-22,경기,가격지수,매매,76.8922
2014-12-29,경기,가격지수,매매,76.9206
2015-01-05,경기,가격지수,매매,76.9831
2015-01-12,경기,가격지수,매매,77.0455
2015-01-19,경기,가격지수,매매,77.106
2015-01-26,경기,가격지수,매매,77.1798
2015-02-02,경기,가격지수,매매,77.2874
2015-02-09,경기,가격지수,매매,77.4172
2015-02-16,경기,가격지수,매매,77.5208
2015-02-23,경기,가격지수,매매,77.606
2015-03-02,경기,가격지수,매매,77.752
2015-03-09,경기,가격지수,매매,77.8874
2015-03-16,경기,가격지수,매매,78.0183
2015-03-23,경기,가격지수,매매,78.1854
2015-03-30,경기,가격지수,매매,78.3737
2015-04-06,경기,가격지수,매매,78.5293
2015-04-13,경기,가격지수,매매,78.6581
2015-04-20,경기,가격지수,매매,78.8084
2015-04-27,경기,가격지수,매매,78.9282
2015-05-04,경기,가격지수,매매,79.0386
2015-05-11,경기,가격지수,매매,79.1674
2015-05-18,경기,가격지수,매매,79.3
2015-05-25,경기,가격지수,매매,79.442
2015-06-01,경기,가격지수,매매,79.5204
2015-06-08,경기,가격지수,매매,79.6273
2015-06-15,경기,가격지수,매매,79.7126
2015-06-22,경기,가격지수,매매,79.8298
2015-06-29,경기,가격지수,매매,79.9478
2015-07-06,경기,가격지수,매매,80.0441
2015-07-13,경기,가격지수,매매,80.1351
2015-07-20,경기,가격지수,매매,80.2311
2015-07-27,경기,가격지수,매매,80.3564
2015-08-03,경기,가격지수,매매,80.4557
2015-08-10,경기,가격지수,매매,80.5465
2015-08-17,경기,가격지수,매매,80.6163
2015-08-24,경기,가격지수,매매,80.7102
2015-08-31,경기,가격지수,매매,80.8082
2015-09-07,경기,가격지수,매매,80.9306
2015-09-14,경기,가격지수,매매,81.0356
2015-09-21,경기,가격지수,매매,81.1601
2015-09-28,경기,가격지수,매매,81.261
2015-10-05,경기,가격지수,매매,81.3872
2015-10-12,경기,가격지수,매매,81.5209
2015-10-19,경기,가격지수,매매,81.6435
2015-10-26,경기,가격지수,매매,81.7489
2015-11-02,경기,가격지수,매매,81.8674
2015-11-09,경기,가격지수,매매,81.9506
2015-11-16,경기,가격지수,매매,82.0293
2015-11-23,경기,가격지수,매매,82.097
2015-11-30,경기,가격지수,매매,82.137
2015-12-07,경기,가격지수,매매,82.1724
2015-12-14,경기,가격지수,매매,82.2027
2015-12-21,경기,가격지수,매매,82.225
2015-12-28,경기,가격지수,매매,82.2378
2016-01-04,경기,가격지수,매매,82.2398
2016-01-11,경기,가격지수,매매,82.2379
2016-01-18,경기,가격지수,매매,82.238
2016-01-25,경기,가격지수,매매,82.2357
2016-02-01,경기,가격지수,매매,82.2408
2016-02-08,경기,가격지수,매매,82.2408
2016-02-15,경기,가격지수,매매,82.2373
2016-02-22,경기,가격지수,매매,82.2331
2016-02-29,경기,가격지수,매매,82.2271
2016-03-07,경기,가격지수,매매,82.2213
2016-03-14,경기,가격지수,매매,82.2206
2016-03-21,경기,가격지수,매매,82.2204
2016-03-28,경기,가격지수,매매,82.2109
2016-04-04,경기,가격지수,매매,82.2047
2016-04-11,경기,가격지수,매매,82.2042
2016-04-18,경기,가격지수,매매,82.202
2016-04-25,경기,가격지수,매매,82.216
2016-05-02,경기,가격지수,매매,82.2325
2016-05-09,경기,가격지수,매매,82.2523
2016-05-16,경기,가격지수,매매,82.2721
2016-05-23,경기,가격지수,매매,82.2983
2016-05-30,경기,가격지수,매매,82.3292
2016-06-06,경기,가격지수,매매,82.3544
2016-06-13,경기,가격지수,매매,82.3875
2016-06-20,경기,가격지수,매매,82.4243
2016-06-27,경기,가격지수,매매,82.4584
2016-07-04,경기,가격지수,매매,82.4844
